lg10	8475000	9000000
lg10	10460000	12100000
lg10	12825000	13760000
lg10	16320000	17315000
lg10	18800000	18800000
lg10	21215000	20910000
lg10	23350000	28110000
lg10	34590000	36950000
lg10	37700000	42710000
lg19	625000	4130000
lg19	3975000	4535000
lg19	4535000	6740000
lg19	7375000	10195000
lg19	13630000	14585000
lg19	16004999	16160000
lg19	19775000	21785000
lg19	26555000	27090000
lg19	30855000	36250000
lg19	36250000	36250000
lg19	37310000	37310000
lg19	38650000	39255000
lg19	39955000	40310000
lg19	41020000	40670000
lg19	41335000	42615000
lg19	42615000	44210000
lg5	4465000	5165000
lg5	5480000	9075000
lg5	10470000	21300000
lg5	25540000	27385000
lg5	29225000	30645000
lg5	30955000	31920000
lg5	36990000	37300000
