lg11	5270000	5270000
lg11	5595000	7945000
lg11	11410000	12655000
lg11	13145000	13465000
lg11	13465000	15875000
lg11	18175000	18685000
lg11	19320000	19955000
lg11	23685000	25625000
lg11	35475000	36750000
lg21	2155000	2155000
lg21	2950000	9900000
lg21	9900000	12350000
lg21	15385000	16975000
lg21	22175000	23380000
lg21	33630000	34265000
lg21	34895000	39055000
lg21	40335000	42490000
lg7	0	17995000
lg7	22020000	24455000
lg7	27430000	28230000
lg2	18670000	29990000
lg2	29765000	36745000
lg17	2035000	2780000
lg17	10855000	11975000
lg17	11985000	18755000
lg17	17995000	20380000
lg17	24320000	25280000
lg17	25905000	28955000
lg17	30005000	31235000
lg17	32869999	32869999
lg17	33570000	34415000
lg22	2045000	4225000
lg22	3630000	5690000
lg22	11795000	13830000
lg22	17385000	20580000
lg22	24205000	24795000
lg22	37435000	37435000
lg1	675000	2095000
lg1	10520000	12225000
lg1	14825000	14980000
lg1	16175000	17875000
lg1	17875000	18610000
lg1	29010000	37515000
lg1	38655000	38325000
lg1	39290000	39920000
lg1	41555000	46955000
lg18	2545000	3190000
lg18	3655000	3655000
lg18	8140000	25570000
lg18	28710000	29020000
lg18	29850000	32270000
lg18	33494999	34655000
lg18	41285000	41285000
lg13	5390000	6025000
lg13	7865000	13460000
lg13	15390000	15875000
lg13	25930000	28730000
lg13	31855000	33570000
lg13	36425000	37495000
lg13	39915000	39825000
lg16	6285000	11105000
lg16	26530000	29530000
lg16	31235000	35495000
lg16	38365000	41650000
lg16	42650000	44020000
lg23	1465000	3360000
lg23	4760000	5230000
lg23	8725000	15040000
lg23	21635000	22430000
lg23	24755000	25790000
lg23	26420000	29120000
lg6	310000	4270000
lg6	8340000	8340000
lg6	9490000	11025000
lg6	12285000	13120000
lg6	14240000	16305000
lg6	17910000	26490000
lg6	34455000	39280000
lg3	0	15075000
lg3	22385000	23675000
lg3	27285000	34565000
lg3	37945000	37945000
lg9	5075000	15655000
lg9	19315000	19315000
lg9	21160000	25080000
lg9	32710000	33815000
lg12	13115000	13500000
lg12	19575000	24145000
lg12	28175000	29510000
lg12	29900000	31125000
lg12	34890000	34890000
lg12	37320000	37955000
lg12	45945000	46580000
lg12	49120000	49670000
lg15	4920000	10535000
lg15	11635000	14810000
lg15	16649999	16704999
lg15	16649999	16649999
lg15	26080000	26980000
lg15	27040000	27155000
lg14	845000	4070000
lg14	5015000	5370000
lg14	16845000	33430000
lg14	36370000	36780000
lg14	36780000	36780000
lg14	37585000	38385000
lg14	39455000	40800000
lg20	155000	310000
lg20	1705000	2565000
lg20	3575000	3575000
lg20	6255000	22765000
lg20	27680000	30530000
lg20	34815000	34815000
lg20	36260000	36890000
lg8	10710000	14070000
lg8	18320000	30445000
lg8	34715000	35990000
lg8	43875000	44500000
lg4	3320000	4035000
lg4	6740000	10480000
lg4	11110000	13555000
lg4	16135000	16770000
lg4	17220000	18350000
lg4	20000000	20985000
lg4	28790000	28790000
lg4	33240000	39145000
lg4	43660000	44765000
lg24	7905000	13300000
lg24	17480000	18685000
lg24	24380000	25695000
lg24	30640000	33610000
lg24	36825000	40635000
lg10	3885000	5385000
lg10	5795000	6680000
lg10	7385000	13760000
lg10	17190000	20910000
lg10	42395000	42710000
lg19	4535000	6740000
lg19	7375000	8635000
lg19	13630000	14585000
lg19	16004999	16160000
lg19	19775000	27090000
lg19	36250000	36250000
lg19	37310000	39255000
lg19	40670000	42615000
lg5	3740000	4230000
lg5	5165000	5480000
lg5	10470000	21300000
lg5	29225000	37300000
lg5	37845000	38560000
