lg24	4890000	5895000
lg24	7905000	9520000
lg24	12475000	12475000
lg24	14860000	14550000
lg24	16160000	17480000
lg24	18685000	20640000
lg24	21805000	23415000
lg24	23415000	25695000
lg24	30640000	32130000
lg24	33595000	33610000
lg24	36825000	36825000
lg24	37530000	37530000
lg24	38615000	39690000
lg24	40635000	40635000
lg10	3885000	4665000
lg10	5795000	5700000
lg10	7385000	9000000
lg10	10460000	12100000
lg10	12825000	13760000
lg10	16320000	17500000
lg10	18800000	18800000
lg10	20380000	20520000
lg10	20910000	28110000
lg10	34590000	36950000
lg10	42710000	42710000
lg19	0	4130000
lg19	3975000	4535000
lg19	4535000	6740000
lg19	7375000	7375000
lg19	7790000	10195000
lg19	13630000	14585000
lg19	16004999	16160000
lg19	19775000	21785000
lg19	26555000	30855000
lg19	34545000	36250000
lg19	36250000	36250000
lg19	37310000	37310000
lg19	38650000	39255000
lg19	39955000	40310000
lg19	41020000	42615000
lg5	3740000	4230000
lg5	4465000	5165000
lg5	6170000	6870000
lg5	10470000	21300000
lg5	24925000	27385000
lg5	29225000	30645000
lg5	30955000	31920000
lg5	32049999	33365000
lg5	33590000	33450000
lg5	36990000	37300000
