locus   lg  pos
Contig_12764	1	0
Contig_8037	1	1.02
Contig_11316	1	1.35
Contig_30909	1	1.35
Contig_8130	1	1.35
Contig_7333	1	2.77
Contig_81007	1	4.19
Soc600	1	4.19
Contig_7095	1	4.19
Contig_5431	1	4.19
Soc899	1	4.19
Contig_10515	1	4.50
Soc653	1	4.50
Contig_52532	1	4.50
Contig_28736	1	4.50
Contig_24351	1	4.50
Contig_7209	1	4.81
Soc593	1	4.81
Contig_2668	1	5.44
Contig_48987	1	6.70
Contig_1200	1	6.70
Soc725	1	6.70
Contig_1657	1	7.97
Contig_26636	1	9.44
Soc991	1	13.04
Contig_49778	1	13.04
Soc1146	1	18.44
Contig_1417	1	19.63
Contig_34398	1	20.33
Contig_4432	1	21.04
Soc1034	1	23.19
Contig_10045	1	23.19
Soc1063	1	24.45
Contig_72280	1	24.78
Soc712	1	25.73
Soc955	1	27.90
Contig_27567	1	28.25
Contig_8259	1	28.60
Contig_15357	1	29.65
Contig_10411	1	29.96
Contig_77451	1	29.96
Contig_8927	1	29.96
Contig_8433	1	29.96
Contig_23047	1	29.96
Soc735	1	30.47
Contig_56045	1	31.09
Soc798	1	31.98
Soc797	1	32.35
Contig_13052	1	32.35
Soc400	1	33.62
Soc1136	1	35.75
Contig_24605	1	35.75
Soc509	1	35.75
Contig_18501	1	35.75
Soc1054	1	35.75
Contig_35255	1	37.22
Contig_35786	1	38.93
Dla83	1	40.18
Contig_1280	1	42.38
Soc745	1	43.93
Contig_1729	1	43.93
Contig_45339	1	46.07
Contig_9657	1	46.07
Contig_1331	1	46.07
Contig_7525	1	46.07
Soc908	1	47.83
Soc523	1	47.83
Contig_65238	1	52.85
Contig_33546	1	53.29
Contig_29569	1	54.65
Contig_1630	1	55.51
Contig_13224	1	56.02
Soc730	1	58.02
Dla97	1	58.02
Contig_48437	1	60.09
Contig_41837	1	60.09
Contig_39876	1	60.09
Contig_65483	1	60.09
Contig_1911	1	60.09
Contig_3959	1	60.09
Contig_5365	1	61.09
Contig_40846	1	63.30
Contig_12766	1	65.55
Contig_42884	1	71.10
Contig_36977	1	72.09
Soc11	1	74.41
Contig_33862	1	75.03
Contig_32750	1	75.55
Soc430	1	76.65
Soc695	1	76.65
Contig_14005	1	77.31
Soc1085	1	77.31
Contig_17275	1	77.31
Soc1125	1	77.31
Soc407	1	77.31
Contig_29953	1	77.94
Contig_30461	1	78.58
Soc1083	1	79.21
Contig_24603	1	79.84
Soc1057	1	81.10
Contig_26643	1	81.10
Contig_8824	1	81.10
Contig_17462	1	81.73
Contig_70620	1	83.11
Contig_34015	1	83.11
Contig_68586	1	83.14
Contig_98024	1	83.20
Contig_11876	1	84.60
Contig_39819	1	93.91
Contig_3831	2	0
Contig_3109	2	7.48
Contig_17615	2	10.74
Contig_36863	2	13.45
Contig_20660	2	21.27
Contig_52215	2	28.59
Soc243	2	30.91
Soc1046	2	31.54
Soc760	2	31.54
Contig_53522	2	31.54
Contig_32696	2	31.54
Contig_21990	2	32.16
Contig_33850	2	35.40
Contig_1821	2	37.34
Contig_10030	2	37.34
Contig_64591	2	37.34
Contig_9499	2	39.94
Contig_38410	2	39.94
Contig_24146	2	39.94
Contig_58509	2	39.94
Contig_8329	2	39.94
Contig_8822	2	39.94
Contig_1945	2	41.19
Contig_69466	2	41.81
Contig_70266	2	42.09
Soc626	2	43.02
Soc415	2	43.80
Contig_46831	2	44.57
Contig_13020	2	44.57
Contig_404	2	46.49
Contig_80464	2	47.13
Soc579	2	47.76
Soc636	2	51.68
Contig_8486	2	52.38
Contig_50686	2	53.82
Contig_36150	2	59.29
Contig_16532	2	59.53
Contig_22266	2	59.53
Contig_17959	2	59.53
Contig_46769	2	59.53
Contig_24275	2	59.78
Contig_1395	2	59.98
Contig_13889	2	59.98
Contig_4281	2	61.91
Soc416	2	71.60
Contig_37291	2	71.60
Soc417	2	71.60
Contig_18508	2	71.91
Contig_17279	2	72.23
Contig_27597	2	73.49
Soc717	2	73.49
Contig_20658	2	74.76
Contig_27874	2	75.34
Contig_15920	2	76.05
Contig_54081	2	77.93
Soc819	2	78.65
Contig_2911	2	78.65
Soc564	2	79.53
Contig_70432	2	79.88
Contig_14654	2	79.88
Contig_3625	2	79.88
